scene_id,mmsi,lat,lon,sog,cog,method,dt_before_s,dt_after_s
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219015617,57.493465,10.50246,0.0,156.3,interpolated,7,2
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219002066,57.432005,10.535753,0.0,223.1,interpolated,173,4
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219000416,57.43105,10.537358,0.0,293.7,interpolated,176,4
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,220024000,57.493206,10.506486,0.0,163.7,interpolated,8,3
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,258116000,57.437826,10.553375,0.0,118.3,interpolated,8,1
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219003066,57.492246,10.505034,0.0,,interpolated,7,2
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219006301,57.491948,10.505959,0.0,195.7,interpolated,7,1
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219024585,57.464067,10.537253,0.0,,interpolated,52,3
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,331143000,57.438408,10.546169,0.0,111.6,interpolated,6,3
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,265056000,57.428383,10.613048,8.1,216.2,interpolated,6,3
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219005453,57.43971,10.549264,0.0,230.4,interpolated,5,14
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219001259,57.592115,10.430739,0.1,1.0,interpolated,6,5
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,220368000,57.492219,10.506746,0.0,240.6,interpolated,5,3
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219028337,57.433684,10.558282,7.1,346.3,interpolated,1,1
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,255916027,57.230272,10.707788,9.1,182.3,nearest,705,
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219000872,57.495403,10.501526,0.0,,interpolated,4,6
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219016781,57.44199,10.54671,0.0,155.0,interpolated,80,100
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219006971,57.492999,10.506131,0.0,247.6,interpolated,3,5
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,220127000,57.492568,10.507796,0.0,245.7,interpolated,3,6
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219000942,57.442303,10.547497,0.0,,interpolated,12,7
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,220072000,57.493423,10.50627,0.0,,interpolated,0,8
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219010207,57.49438,10.501922,0.0,292.8,interpolated,1,9
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219002973,57.593027,10.429019,0.0,,interpolated,2,9
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219002585,57.493783,10.502082,0.0,214.9,interpolated,2,8
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219001239,57.435709,10.553587,1.2,119.2,interpolated,2,8
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,258059000,57.288825,10.715327,9.2,183.7,interpolated,2,7
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,220359000,57.492055,10.506288,0.0,269.1,interpolated,1,9
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219029704,57.332007,10.53333,0.0,8.3,interpolated,1,18
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,257141000,57.389505,10.719586,7.4,182.6,interpolated,10,10
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219005954,57.494233,10.501867,0.0,0.0,interpolated,7,1
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219003138,57.492584,10.50495,0.0,,interpolated,6,3
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219032670,57.332152,10.533524,0.2,99.8,interpolated,6,3
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219018795,57.425243,10.5317,0.0,,interpolated,21,11
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219005787,57.439204,10.549637,0.0,,interpolated,3,8
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219026558,57.428644,10.502988,0.1,187.4,interpolated,340,18
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219002732,57.439255,10.549638,0.1,137.9,interpolated,0,8
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219009415,57.492401,10.504871,0.0,,interpolated,337,21
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219022157,57.437437,10.54206,0.0,232.6,interpolated,220,22
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,220349000,57.492895,10.50586,0.0,245.8,interpolated,8,2
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219522000,57.432959,10.540894,0.0,292.4,interpolated,5,14
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219001522,57.493517,10.502625,0.0,245.5,interpolated,2,17
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,258595000,57.435563,10.552137,0.0,55.4,interpolated,90,38
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,311001250,57.437158,10.544177,0.0,354.9,interpolated,74,2
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219212000,57.660674,10.653918,0.1,328.5,interpolated,11,37
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219032621,57.333284,10.533054,0.0,,interpolated,115,39
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,265859000,57.433733,10.54415,0.0,183.2,interpolated,78,48
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,244140388,57.435516,10.553501,0.0,146.8,interpolated,15,164
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,257086660,57.645102,10.592045,0.1,66.0,interpolated,131,45
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219026533,57.593251,10.428674,0.0,,interpolated,130,49
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219025470,57.32246,10.49211,0.0,,interpolated,129,47
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219524000,57.430375,10.539419,0.0,237.5,interpolated,156,56
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219004365,57.33274,10.532054,0.1,296.5,interpolated,50,52
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219033958,57.592057,10.429233,0.0,,interpolated,54,119
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219025076,57.592785,10.428287,0.0,13.7,interpolated,12,117
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219013005,57.492698,10.504235,0.0,0.0,interpolated,228,70
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219035413,57.592773,10.428808,0.0,,interpolated,93,243
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219111111,57.43773,10.557983,0.0,,interpolated,209,93
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219018518,57.333219,10.534793,0.5,95.8,interpolated,25,64
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,265410000,57.435035,10.54343,0.0,62.8,interpolated,63,110
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,241869000,57.489485,10.680879,0.0,102.5,interpolated,72,107
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,235103057,57.679505,10.645538,0.0,36.0,interpolated,65,117
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,244329000,57.436212,10.542852,0.0,,interpolated,56,125
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219111114,57.436727,10.559825,0.0,,interpolated,55,126
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,257089150,57.48924,10.681574,0.0,292.5,interpolated,45,134
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,265830670,57.333743,10.529826,0.0,266.5,interpolated,8,139
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,636021568,57.66926,10.615902,0.0,44.8,interpolated,16,143
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219005323,57.442835,10.546588,0.0,0.0,interpolated,216,142
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219029825,57.425102,10.53148,0.0,,interpolated,310,48
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,235507000,57.438625,10.542818,0.0,0.0,interpolated,26,150
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219013474,57.592414,10.428297,0.0,229.9,interpolated,18,161
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,266212000,57.669113,10.616487,0.0,117.5,interpolated,15,162
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,250002173,57.442883,10.549717,0.0,219.0,interpolated,4,175
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,258022000,57.438467,10.547262,0.0,175.4,interpolated,119,195
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,246133000,57.681199,10.671829,0.0,65.7,interpolated,124,212
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219034404,57.464222,10.537326,0.0,185.9,interpolated,33,147
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219034840,57.333192,10.534994,0.1,,interpolated,57,152
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,257048860,57.333877,10.52949,0.0,,interpolated,112,37
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219028256,57.332904,10.534304,0.0,,interpolated,25,153
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219000407,57.437033,10.539283,0.0,0.0,interpolated,8,3
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219025340,57.49298,10.503187,0.0,,interpolated,1109,297
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,211295570,57.286921,10.63427,6.1,231.4,interpolated,11,44
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219025854,57.426183,10.548505,5.1,271.8,interpolated,3,26
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,211295480,57.305763,10.678178,6.4,250.1,interpolated,5,27
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,211242190,57.306731,10.712712,5.9,244.6,interpolated,54,5
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219035764,57.425685,10.530414,0.1,,interpolated,8,167
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219018343,57.592957,10.428374,0.1,54.5,interpolated,200,67
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,215211000,57.679593,10.732548,9.9,233.1,interpolated,7,2
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,211446030,57.320108,10.758652,5.1,235.0,interpolated,4,28
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219009203,57.683567,10.597361,5.8,208.6,interpolated,9,20
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,211156220,57.336723,10.766928,6.6,248.8,nearest,,151
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,245299000,57.685953,10.6238,8.9,261.9,nearest,,371
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,211424030,57.340113,10.76616,5.9,233.9,nearest,,1120
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,258116000,57.437532,10.549102,0.0,222.4,interpolated,9,0
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,220127000,57.492555,10.507777,0.0,299.9,interpolated,3,2
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219024715,57.492103,10.50521,0.0,,interpolated,20,0
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,220076700,57.593174,10.428268,0.0,337.1,interpolated,8,2
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219002973,57.592197,10.427252,0.0,,interpolated,9,1
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,220256000,57.492825,10.505702,0.0,284.1,interpolated,8,0
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219005453,57.492248,10.50452,0.0,271.0,interpolated,16,4
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,220024000,57.492634,10.505165,0.0,119.0,interpolated,5,4
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219029704,57.332004,10.533349,0.0,12.9,interpolated,6,2
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219000872,57.492277,10.506973,0.0,,interpolated,4,4
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,220368000,57.491968,10.506109,0.0,254.8,interpolated,14,5
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219021235,57.493022,10.506421,0.0,36.1,interpolated,3,7
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219005323,57.442833,10.546475,0.0,0.0,interpolated,5,4
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219002732,57.439256,10.549705,0.0,148.4,interpolated,3,6
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,266453000,57.491891,10.505844,0.0,278.6,interpolated,4,5
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219000942,57.442297,10.547527,0.1,,interpolated,3,6
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219009229,57.494422,10.502272,0.0,299.4,interpolated,13,26
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219006971,57.492987,10.506131,0.0,273.9,interpolated,12,6
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219002585,57.493776,10.502087,0.0,272.5,interpolated,3,17
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,220345000,57.494473,10.50263,0.0,330.5,interpolated,11,8
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,563329800,57.637545,10.766897,13.0,115.1,nearest,281,
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219032670,57.332042,10.533533,0.1,325.3,interpolated,0,7
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219010207,57.494382,10.501942,0.0,219.1,interpolated,2,8
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219212000,57.658783,10.658345,0.1,24.1,interpolated,121,6
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219005956,57.49265,10.508027,0.0,183.4,interpolated,1,8
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219000146,57.430647,10.536569,0.0,281.6,interpolated,8,2
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,220359000,57.492932,10.505998,0.0,261.7,interpolated,1,9
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219904000,57.492218,10.505065,0.0,323.5,interpolated,0,10
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219355000,57.65845,10.642766,0.1,346.0,interpolated,9,0
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219005954,57.49393,10.502004,0.0,0.0,interpolated,37,22
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,220349000,57.493169,10.506501,0.0,273.8,interpolated,6,12
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219006301,57.4925,10.504873,0.0,239.9,interpolated,6,1
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219015617,57.493464,10.50246,0.0,153.3,interpolated,16,13
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,250002173,57.442862,10.549712,0.0,266.0,interpolated,165,14
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219013005,57.492707,10.50416,0.0,324.8,interpolated,162,198
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219033228,57.493345,10.503137,0.0,,interpolated,183,20
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219022157,57.437185,10.542591,0.0,27.7,interpolated,165,20
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219024585,57.464065,10.537235,0.1,,interpolated,31,25
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,265859000,57.433733,10.544167,0.0,125.1,interpolated,57,30
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,209272000,57.437699,10.543335,0.0,317.2,interpolated,151,31
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219001239,57.439172,10.549746,0.0,234.3,interpolated,15,88
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219034404,57.464228,10.537348,0.0,41.2,interpolated,221,34
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219001522,57.49424,10.50189,0.0,274.9,interpolated,1,17
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219009415,57.492394,10.504861,0.0,,interpolated,909,399
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,248630000,57.684858,10.637702,0.0,163.0,interpolated,71,38
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,265056000,57.433576,10.560675,0.0,10.3,interpolated,95,84
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219018795,57.425255,10.531693,0.0,,interpolated,1,358
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219032621,57.333296,10.533074,0.1,,interpolated,95,59
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,257896000,57.68421,10.663363,0.1,348.4,interpolated,49,59
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,235507000,57.438583,10.542817,0.0,0.0,interpolated,117,58
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219029283,57.42565,10.53134,0.0,249.2,interpolated,45,78
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,230644000,57.675661,10.539795,0.2,225.5,interpolated,94,86
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,331143000,57.43782,10.553248,0.0,46.1,interpolated,270,87
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219004365,57.332747,10.532057,0.0,212.2,interpolated,91,89
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,220614000,57.639249,10.640516,0.1,16.1,interpolated,87,91
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219033698,57.424872,10.528674,0.0,,interpolated,78,103
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219011074,57.431355,10.536996,0.0,0.0,interpolated,132,45
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219012459,57.492107,10.506411,0.0,,interpolated,46,130
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219035413,57.592785,10.428777,0.3,,interpolated,512,13
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219034326,57.593186,10.428813,0.1,,interpolated,65,115
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219111111,57.437734,10.557958,0.0,,interpolated,158,20
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219026558,57.428656,10.502983,0.0,145.0,interpolated,61,119
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219028256,57.33291,10.534303,0.1,,interpolated,35,118
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,244140388,57.435572,10.553674,0.0,,interpolated,12,118
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219010801,57.49343,10.503372,0.1,,nearest,592,
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,266436000,57.682209,10.591507,0.1,105.3,interpolated,220,128
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219016781,57.441968,10.546735,0.0,263.9,interpolated,77,130
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219026327,57.3339,10.531495,0.1,133.0,interpolated,6,131
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219524000,57.430352,10.539413,0.0,237.5,interpolated,15,113
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,311001250,57.437612,10.540046,0.0,48.9,interpolated,39,144
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219777000,57.442525,10.547856,0.0,264.8,interpolated,72,109
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219002066,57.432013,10.535765,0.0,326.9,interpolated,36,274
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219111114,57.436748,10.559857,0.0,,interpolated,34,146
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,355195000,57.664897,10.693108,0.0,10.8,interpolated,32,238
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,405000374,57.639545,10.640347,0.1,98.9,interpolated,30,149
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,538010194,57.606226,10.576715,0.0,166.1,interpolated,180,3
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219025470,57.32247,10.49211,0.1,,interpolated,198,161
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,538011997,57.658163,10.642889,0.0,348.9,interpolated,15,173
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,314085000,57.679777,10.753682,0.0,186.7,interpolated,3,167
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219005787,57.43915,10.549703,0.0,,interpolated,5,292
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,266203000,57.664757,10.693293,0.0,329.9,interpolated,119,60
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,257973230,57.592224,10.428204,0.0,,interpolated,314,60
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219035065,57.495522,10.502316,0.1,149.2,interpolated,640,77
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,265661420,57.333963,10.530431,0.0,,interpolated,101,3
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219025340,57.492995,10.503212,0.1,,interpolated,97,318
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,244329000,57.436193,10.542849,0.0,,interpolated,56,663
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,538006473,57.65521,10.766255,11.4,55.3,nearest,761,
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,257048860,57.333865,10.529487,0.0,0.0,interpolated,40,28
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219032027,57.425545,10.529607,0.0,,interpolated,12,138
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219029825,57.425108,10.53149,0.0,,interpolated,316,411
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219025076,57.592413,10.427533,0.0,0.0,interpolated,77,97
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219026533,57.593244,10.428689,0.0,,interpolated,163,195
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,266473000,57.481116,10.743046,8.1,181.0,interpolated,2,7
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219013474,57.592416,10.428278,0.0,55.9,interpolated,93,360
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219018446,57.431147,10.536375,0.0,38.4,interpolated,73,17
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,265410000,57.435036,10.543418,0.0,215.5,interpolated,72,105
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219018343,57.592973,10.428409,0.0,334.3,interpolated,1183,738
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219018452,57.430739,10.536938,0.1,94.3,interpolated,314,75
S1D_IW_GRDH_1SDV_20260526T170926_20260526T170951_002958_00512D_5FBC,219000407,57.358393,10.767,11.2,302.0,nearest,,286
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219005659,57.49282,10.505638,0.0,,interpolated,9,0
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219006971,57.492892,10.505835,0.0,251.5,interpolated,20,0
